# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       5     0.29406    -0.29406    -0.29406    6.401965918    7.870300948    1.468335030
     1       5    -0.14703     0.44109     0.14703    7.747557118    9.137181956    1.389624838
     1       5     0.00000    -0.58812     0.00000    7.230083066    8.356431981    1.126348915
     1       5     0.14703    -0.44109    -0.14703    7.747557118    9.137181956    1.389624838
     1       5    -0.14703     0.14703     0.44109    7.747557118    9.137181956    1.389624838
     1       5     0.00000     0.29406     0.29406    8.225570084    9.783410197    1.557840112
     1       5     0.14703     0.44109     0.14703    7.747557118    9.137181956    1.389624838
     1       5    -0.29406     0.00000     0.58812   10.080238749   11.707889934    1.627651186
     1       5     0.00000     0.00000    -0.58812    7.230083066    8.356431981    1.126348915
     1       5     0.14703     0.14703     0.44109    7.747557118    9.137181955    1.389624837
     1       5    -0.29406    -0.29406    -0.29406    6.401965918    7.870300948    1.468335030
     1       5    -0.14703    -0.14703    -0.44109    7.747557118    9.137181956    1.389624838
     1       5     0.14703    -0.14703    -0.44109    7.747557118    9.137181956    1.389624838
     1       5    -0.29406     0.58812     0.00000   10.080238749   11.707889934    1.627651185
     1       5    -0.14703    -0.44109    -0.14703    7.747557118    9.137181956    1.389624838
     1       5     0.00000    -0.29406    -0.29406    8.225570084    9.783410198    1.557840113
     1       5     0.14703    -0.14703    -0.14703    6.963706553    8.537510304    1.573803751
     1       5     0.29406     0.00000    -0.29406    8.225570084    9.783410197    1.557840113
     1       5    -0.14703    -0.44109     0.14703    7.747557118    9.137181956    1.389624838
     1       5     0.00000    -0.29406     0.00000    7.467479152    8.959279126    1.491799974
     1       5     0.29406    -0.29406     0.00000    8.225570084    9.783410196    1.557840111
     1       5     0.44109    -0.14703    -0.14703    7.747557118    9.137181956    1.389624838
     1       5    -0.00000    -0.58812     0.29406   10.080238749   11.707889935    1.627651187
     1       5     0.14703    -0.44109     0.14703    7.747557118    9.137181957    1.389624838
     1       5    -0.14703     0.14703    -0.44109    7.747557118    9.137181957    1.389624838
     1       5     0.58812    -0.29406     0.00000   10.080238749   11.707889931    1.627651182
     1       5    -0.44109    -0.14703    -0.14703    7.747557118    9.137181955    1.389624837
     1       5    -0.29406     0.00000    -0.29406    8.225570084    9.783410197    1.557840112
     1       5     0.00000     0.00000    -0.29406    7.467479152    8.959279126    1.491799974
     1       5     0.14703     0.14703    -0.44109    7.747557118    9.137181956    1.389624838
     1       5    -0.29406    -0.29406     0.00000    8.225570084    9.783410197    1.557840113
     1       5    -0.14703    -0.14703    -0.14703    6.963706553    8.537510304    1.573803751
     1       6     0.00000     0.00000     0.00000    9.031801790   10.796191838    1.764390048
     1       6     0.14703     0.14703    -0.14703   10.100404010   11.829897738    1.729493729
     1       6    -0.29406    -0.29406     0.29406   10.324821134   12.019418543    1.694597409
     1       6    -0.14703    -0.14703     0.14703   10.100404010   11.829897738    1.729493729
     1       6     0.14703    -0.14703     0.14703   10.100404010   11.829897738    1.729493729
     1       6     0.29406     0.00000     0.00000    8.805859070   10.212197745    1.406338675
     1       6     0.44109     0.14703    -0.14703   10.220087742   11.615681087    1.395593345
     1       6     0.00000    -0.29406     0.29406   11.040115643   12.468877254    1.428761611
     1       6    -0.29406     0.29406    -0.29406   10.324821134   12.019418543    1.694597409
     1       6     0.44109    -0.14703     0.14703   10.220087742   11.615681088    1.395593347
     1       6    -0.58812     0.00000     0.00000    7.300200379    8.572463878    1.272263499
     1       6    -0.44109     0.14703    -0.14703   10.220087742   11.615681088    1.395593346
     1       6    -0.14703     0.14703    -0.14703   10.100404010   11.829897738    1.729493729
     1       6     0.00000     0.29406    -0.29406   11.040115643   12.468877268    1.428761625
     1       6    -0.44109    -0.14703     0.14703   10.220087742   11.615681086    1.395593344
     1       6    -0.29406     0.00000     0.00000    8.805859070   10.212197745    1.406338675
